,cost_patients,cost_doctors,graph_patients,graph_doctors,graph_age_p,graph_age_d,graph_sex_p,graph_sex_d,graph_distance,cost_age_p,cost_age_d,cost_sex_p,cost_sex_d,cost_distance
0,1.1458118090231357,1.4949360151590079,0.291335247274752,0.28450244073949255,0.0006319618195822165,0.001347640925000993,0.04650831594879157,0.040176793277599536,0.10735218068666345,0.0031134734604369467,0.031012345228632374,0.3346604875623212,0.5532067945765253,3.507271426617109e-09
1,1.3681768879482021,3.334168225340847,0.3358130102028475,0.2711886643799372,0.001042505673851009,0.0017536606570076158,0.04462478930889789,0.10955290933412896,0.11687958154605962,0.015982997025277737,0.06618488153596541,0.5620686228252179,1.5434750817820642,4.565158059355312e-09
2,1.1649392852822547,1.6089178080889486,0.2943595600004305,0.2692681252440876,0.001034476874849725,0.0024171755634199645,0.06878748495880078,0.0452262289461593,0.12227271220156269,0.005987245188245762,0.024898295507909927,0.34990679757975784,1.0044234157468295,4.325057914034147e-09
3,1.139326079957504,1.2703352360136029,0.3112911816509664,0.3089802904865535,0.0012929194508826281,0.0013162546551037499,0.06240032759301272,0.038849970312832334,0.1220953896834626,0.005701497380422335,0.02800035377903229,0.30634113872617436,0.7725853157970368,3.883692935024996e-09
4,1.199519407047585,1.8408625544842296,0.2830994223156081,0.29483541093814514,0.0006916908253227996,0.0016949141192728564,0.044514854290924014,0.07809069157138816,0.11767492979024773,0.009019423045858486,0.01933020707535473,0.40151514247939246,1.1966295114490921,4.675319907887499e-09
5,1.115487626850686,0.981618476565512,0.31219532233236696,0.25064764681930846,0.0007771982105109299,0.002953302110961119,0.04598308485411675,0.04628189830274831,0.13745326454329745,0.0033183549158595756,0.02645474946052839,0.2813313069351873,0.5570324182543324,3.756464172499641e-09
6,1.0594422892128756,1.0526708636614184,0.28787036390116344,0.2676714472103038,0.001036634406743698,0.0013262907097054755,0.04806876569277538,0.049458401263976805,0.09935810393017055,0.005560824468919204,0.021839550657557875,0.29021031577543516,0.6953605483329877,4.949365632334058e-09
7,1.124655094508462,1.3612374960730635,0.30304292245973435,0.2703497697608169,0.0008476436308333221,0.0021839209757846295,0.04591860091484588,0.06573059824860049,0.12549259944388025,0.004980709576324904,0.026126190732785996,0.3816041439909445,0.9341710898095893,7.149433003950101e-09
8,1.0147544934724748,1.0802136938951694,0.30606087753677663,0.31225437919716986,0.001261319038122454,0.0009897720773904821,0.0391696898009752,0.08946747149359544,0.07803033298615834,0.003230007865021432,0.00930100615102546,0.3778167689629939,1.1255600400502954,3.109578450288808e-09
9,1.035755634122516,0.9341664210678081,0.2860028644841572,0.2682880040888537,0.0009966344422925387,0.0015697418460540802,0.057262682124041495,0.042173368747757865,0.15828957620688205,0.0034978380016613343,0.02416632725362458,0.3363697676686629,0.7663210511260411,5.7600714287175945e-09
